TimeResultsWereReceived	MD5HashOfParticipantsIPAddress	ControllerName	ItemNumber	ElementNumber	Type	Group	WordNumber	Word	Alternative	WordOn	Correct	ReadingTimeToFirstAnswer	Sentence	TotalTimeToCorrectAnswer
1586874815	8	Maze	73	0	filler	46	2	who	hell	0	yes	783	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	783
1586874815	8	Maze	73	0	filler	46	3	the	fact	1	yes	895	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	895
1586874815	8	Maze	73	0	filler	46	4	nurse	forth	1	no	1349	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	5	from	none	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	6	the	anti	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	7	clinic	scales	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	8	supervised	detectives	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	9	scolded	pungent	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	10	the	nice	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	11	medic	smoky	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	12	while	match	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	13	a	lake	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	14	patient	islands	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	15	was	boys	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	16	brought	imagine	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	17	into	view	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	18	the	luck	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	19	emergency	recommend	0	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	73	0	filler	46	20	room.	able.	1	no	None	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	None
1586874815	8	Maze	36	0	critical_u	14	0	The	x-x-x	0	yes	1214	The report that the politician who the banker bribed came as a shock to his supporters.	1214
1586874815	8	Maze	36	0	critical_u	14	1	report	avoids	0	yes	968	The report that the politician who the banker bribed came as a shock to his supporters.	968
1586874815	8	Maze	36	0	critical_u	14	2	that	ice	0	yes	612	The report that the politician who the banker bribed came as a shock to his supporters.	612
1586874815	8	Maze	36	0	critical_u	14	3	the	eyes	0	yes	527	The report that the politician who the banker bribed came as a shock to his supporters.	527
1586874815	8	Maze	36	0	critical_u	14	4	politician	emphasized	0	yes	554	The report that the politician who the banker bribed came as a shock to his supporters.	554
1586874815	8	Maze	36	0	critical_u	14	5	who	fine	0	yes	655	The report that the politician who the banker bribed came as a shock to his supporters.	655
1586874815	8	Maze	36	0	critical_u	14	6	the	but	1	yes	838	The report that the politician who the banker bribed came as a shock to his supporters.	838
1586874815	8	Maze	36	0	critical_u	14	7	banker	bamboo	1	yes	577	The report that the politician who the banker bribed came as a shock to his supporters.	577
1586874815	8	Maze	36	0	critical_u	14	8	bribed	nieces	1	yes	643	The report that the politician who the banker bribed came as a shock to his supporters.	643
1586874815	8	Maze	36	0	critical_u	14	9	came	yeah	1	yes	888	The report that the politician who the banker bribed came as a shock to his supporters.	888
1586874815	8	Maze	36	0	critical_u	14	10	as	camp	1	yes	532	The report that the politician who the banker bribed came as a shock to his supporters.	532
1586874815	8	Maze	36	0	critical_u	14	11	a	eat	0	yes	672	The report that the politician who the banker bribed came as a shock to his supporters.	672
1586874815	8	Maze	36	0	critical_u	14	12	shock	meets	0	yes	524	The report that the politician who the banker bribed came as a shock to his supporters.	524
1586874815	8	Maze	36	0	critical_u	14	13	to	eyes	1	yes	738	The report that the politician who the banker bribed came as a shock to his supporters.	738
1586874815	8	Maze	36	0	critical_u	14	14	his	born	0	yes	893	The report that the politician who the banker bribed came as a shock to his supporters.	893
1586874815	8	Maze	36	0	critical_u	14	15	supporters.	vegetables.	0	yes	530	The report that the politician who the banker bribed came as a shock to his supporters.	530
1586874815	8	Maze	79	0	filler	52	0	The	x-x-x	0	yes	452	The students studied the surgeon whenever he performed an important operation.	452
1586874815	8	Maze	79	0	filler	52	1	students	reused	1	yes	794	The students studied the surgeon whenever he performed an important operation.	794
1586874815	8	Maze	79	0	filler	52	2	studied	summary	0	yes	909	The students studied the surgeon whenever he performed an important operation.	909
1586874815	8	Maze	79	0	filler	52	3	the	stay	0	yes	447	The students studied the surgeon whenever he performed an important operation.	447
1586874815	8	Maze	79	0	filler	52	4	surgeon	advised	0	yes	1113	The students studied the surgeon whenever he performed an important operation.	1113
1586874815	8	Maze	79	0	filler	52	5	whenever	indicate	0	yes	766	The students studied the surgeon whenever he performed an important operation.	766
1586874815	8	Maze	79	0	filler	52	6	he	file	0	yes	366	The students studied the surgeon whenever he performed an important operation.	366
1586874815	8	Maze	79	0	filler	52	7	performed	something	0	yes	511	The students studied the surgeon whenever he performed an important operation.	511
1586874815	8	Maze	79	0	filler	52	8	an	cent	0	yes	658	The students studied the surgeon whenever he performed an important operation.	658
1586874815	8	Maze	79	0	filler	52	9	important	president	0	yes	1111	The students studied the surgeon whenever he performed an important operation.	1111
1586874815	8	Maze	79	0	filler	52	10	operation.	companies.	1	yes	643	The students studied the surgeon whenever he performed an important operation.	643
1586874815	8	Maze	16	0	critical_u	4	0	The	x-x-x	0	yes	506	The indication that the child who the medic rescued relieved everyone.	506
1586874815	8	Maze	16	0	critical_u	4	1	indication	symbolizes	1	yes	608	The indication that the child who the medic rescued relieved everyone.	608
1586874815	8	Maze	16	0	critical_u	4	2	that	wish	1	yes	573	The indication that the child who the medic rescued relieved everyone.	573
1586874815	8	Maze	16	0	critical_u	4	3	the	what	1	yes	458	The indication that the child who the medic rescued relieved everyone.	458
1586874815	8	Maze	16	0	critical_u	4	4	child	there	0	yes	790	The indication that the child who the medic rescued relieved everyone.	790
1586874815	8	Maze	16	0	critical_u	4	5	who	trip	0	yes	793	The indication that the child who the medic rescued relieved everyone.	793
1586874815	8	Maze	16	0	critical_u	4	6	the	hot	1	yes	615	The indication that the child who the medic rescued relieved everyone.	615
1586874815	8	Maze	16	0	critical_u	4	7	medic	vases	0	yes	720	The indication that the child who the medic rescued relieved everyone.	720
1586874815	8	Maze	16	0	critical_u	4	8	rescued	fascist	0	yes	539	The indication that the child who the medic rescued relieved everyone.	539
1586874815	8	Maze	16	0	critical_u	4	9	relieved	tracking	0	yes	1657	The indication that the child who the medic rescued relieved everyone.	1657
1586874815	8	Maze	16	0	critical_u	4	10	everyone.	involved.	0	yes	1386	The indication that the child who the medic rescued relieved everyone.	1386
1586874815	8	Maze	85	0	filler	58	0	During	x-x-x	0	yes	709	During the party everybody was dancing to rock music.	709
1586874815	8	Maze	85	0	filler	58	1	the	buy	1	yes	558	During the party everybody was dancing to rock music.	558
1586874815	8	Maze	85	0	filler	58	2	party	comes	0	yes	843	During the party everybody was dancing to rock music.	843
1586874815	8	Maze	85	0	filler	58	3	everybody	otherwise	1	yes	898	During the party everybody was dancing to rock music.	898
1586874815	8	Maze	85	0	filler	58	4	was	few	1	no	442	During the party everybody was dancing to rock music.	None
1586874815	8	Maze	85	0	filler	58	5	dancing	monster	1	no	None	During the party everybody was dancing to rock music.	None
1586874815	8	Maze	85	0	filler	58	6	to	pay	1	no	None	During the party everybody was dancing to rock music.	None
1586874815	8	Maze	85	0	filler	58	7	rock	ago	1	no	None	During the party everybody was dancing to rock music.	None
1586874815	8	Maze	85	0	filler	58	8	music.	agree.	0	no	None	During the party everybody was dancing to rock music.	None
1586874815	8	Maze	80	0	filler	53	0	The	x-x-x	0	yes	534	The locksmith can crack the safe easily.	534
1586874815	8	Maze	80	0	filler	53	1	locksmith	exert	0	yes	953	The locksmith can crack the safe easily.	953
1586874815	8	Maze	80	0	filler	53	2	can	okay	1	yes	822	The locksmith can crack the safe easily.	822
1586874815	8	Maze	80	0	filler	53	3	crack	firms	1	yes	694	The locksmith can crack the safe easily.	694
1586874815	8	Maze	80	0	filler	53	4	the	met	0	yes	561	The locksmith can crack the safe easily.	561
1586874815	8	Maze	80	0	filler	53	5	safe	took	1	yes	673	The locksmith can crack the safe easily.	673
1586874815	8	Maze	80	0	filler	53	6	easily.	agreed.	1	yes	564	The locksmith can crack the safe easily.	564
1586874815	8	Maze	33	0	critical_g	13	0	The	x-x-x	0	yes	481	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	481
1586874815	8	Maze	33	0	critical_g	13	1	conclusion	derives	1	yes	710	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	710
1586874815	8	Maze	33	0	critical_g	13	2	that	yeah	0	yes	715	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	715
1586874815	8	Maze	33	0	critical_g	13	3	the	wow	0	yes	489	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	489
1586874815	8	Maze	33	0	critical_g	13	4	victims	connect	1	yes	940	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	940
1586874815	8	Maze	33	0	critical_g	13	5	who	lake	0	yes	862	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	862
1586874815	8	Maze	33	0	critical_g	13	6	the	mid	0	yes	656	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	656
1586874815	8	Maze	33	0	critical_g	13	7	criminal	continue	1	yes	811	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	811
1586874815	8	Maze	33	0	critical_g	13	8	assaulted	accessing	0	yes	911	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	911
1586874815	8	Maze	33	0	critical_g	13	9	were	sort	0	yes	473	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	473
1586874815	8	Maze	33	0	critical_g	13	10	surviving	animation	1	yes	811	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	811
1586874815	8	Maze	33	0	critical_g	13	11	calmed	duplex	0	yes	1546	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	1546
1586874815	8	Maze	33	0	critical_g	13	12	everyone	standing	1	no	793	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	None
1586874815	8	Maze	33	0	critical_g	13	13	down.	ha.	0	no	None	The conclusion that the victims who the criminal assaulted were surviving calmed everyone down.	None
1586874815	8	Maze	59	0	filler	32	0	The	x-x-x	0	yes	532	The bully punched the kid after all the kids had to leave to go to class.	532
1586874815	8	Maze	59	0	filler	32	1	bully	arousing	0	yes	831	The bully punched the kid after all the kids had to leave to go to class.	831
1586874815	8	Maze	59	0	filler	32	2	punched	rituals	0	yes	625	The bully punched the kid after all the kids had to leave to go to class.	625
1586874815	8	Maze	59	0	filler	32	3	the	eat	1	no	393	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	4	kid	what	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	5	after	birth	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	6	all	felt	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	7	the	ha	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	8	kids	ha	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	9	had	sun	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	10	to	lake	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	11	leave	forms	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	12	to	link	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	13	go	jack	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	14	to	size	1	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	59	0	filler	32	15	class.	feels.	0	no	None	The bully punched the kid after all the kids had to leave to go to class.	None
1586874815	8	Maze	24	0	critical_u	8	0	The	x-x-x	0	yes	420	The presumption that the actor who the starlet loved made her cry.	420
1586874815	8	Maze	24	0	critical_u	8	1	presumption	commemorates	1	yes	1712	The presumption that the actor who the starlet loved made her cry.	1712
1586874815	8	Maze	24	0	critical_u	8	2	that	wild	1	yes	555	The presumption that the actor who the starlet loved made her cry.	555
1586874815	8	Maze	24	0	critical_u	8	3	the	ass	1	yes	492	The presumption that the actor who the starlet loved made her cry.	492
1586874815	8	Maze	24	0	critical_u	8	4	actor	forth	0	yes	632	The presumption that the actor who the starlet loved made her cry.	632
1586874815	8	Maze	24	0	critical_u	8	5	who	holy	0	yes	588	The presumption that the actor who the starlet loved made her cry.	588
1586874815	8	Maze	24	0	critical_u	8	6	the	wide	1	yes	624	The presumption that the actor who the starlet loved made her cry.	624
1586874815	8	Maze	24	0	critical_u	8	7	starlet	densest	1	yes	793	The presumption that the actor who the starlet loved made her cry.	793
1586874815	8	Maze	24	0	critical_u	8	8	loved	miles	1	yes	659	The presumption that the actor who the starlet loved made her cry.	659
1586874815	8	Maze	24	0	critical_u	8	9	made	walk	1	yes	1776	The presumption that the actor who the starlet loved made her cry.	1776
1586874815	8	Maze	24	0	critical_u	8	10	her	mid	1	yes	761	The presumption that the actor who the starlet loved made her cry.	761
1586874815	8	Maze	24	0	critical_u	8	11	cry.	gear.	1	yes	606	The presumption that the actor who the starlet loved made her cry.	606
1586874815	8	Maze	47	0	filler	20	0	The	x-x-x	0	yes	730	The divorcee has come to love her life ever since she got divorced.	730
1586874815	8	Maze	47	0	filler	20	1	divorcee	nearly	0	yes	559	The divorcee has come to love her life ever since she got divorced.	559
1586874815	8	Maze	47	0	filler	20	2	has	else	0	yes	643	The divorcee has come to love her life ever since she got divorced.	643
1586874815	8	Maze	47	0	filler	20	3	come	bed	1	yes	1013	The divorcee has come to love her life ever since she got divorced.	1013
1586874815	8	Maze	47	0	filler	20	4	to	took	1	yes	455	The divorcee has come to love her life ever since she got divorced.	455
1586874815	8	Maze	47	0	filler	20	5	love	fell	0	yes	1379	The divorcee has come to love her life ever since she got divorced.	1379
1586874815	8	Maze	47	0	filler	20	6	her	lord	0	yes	474	The divorcee has come to love her life ever since she got divorced.	474
1586874815	8	Maze	47	0	filler	20	7	life	cup	1	yes	869	The divorcee has come to love her life ever since she got divorced.	869
1586874815	8	Maze	47	0	filler	20	8	ever	air	1	yes	1405	The divorcee has come to love her life ever since she got divorced.	1405
1586874815	8	Maze	47	0	filler	20	9	since	stand	1	yes	545	The divorcee has come to love her life ever since she got divorced.	545
1586874815	8	Maze	47	0	filler	20	10	she	base	1	yes	485	The divorcee has come to love her life ever since she got divorced.	485
1586874815	8	Maze	47	0	filler	20	11	got	web	1	yes	594	The divorcee has come to love her life ever since she got divorced.	594
1586874815	8	Maze	47	0	filler	20	12	divorced.	keyboard.	0	yes	599	The divorcee has come to love her life ever since she got divorced.	599
1586874815	8	Maze	72	0	filler	45	0	The	x-x-x	0	yes	414	The trainee knew that the task which the director had set for him was impossible to finish within a week.	414
1586874815	8	Maze	72	0	filler	45	1	trainee	recursively	1	yes	1531	The trainee knew that the task which the director had set for him was impossible to finish within a week.	1531
1586874815	8	Maze	72	0	filler	45	2	knew	easy	0	yes	812	The trainee knew that the task which the director had set for him was impossible to finish within a week.	812
1586874815	8	Maze	72	0	filler	45	3	that	jack	0	yes	494	The trainee knew that the task which the director had set for him was impossible to finish within a week.	494
1586874815	8	Maze	72	0	filler	45	4	the	eat	1	yes	589	The trainee knew that the task which the director had set for him was impossible to finish within a week.	589
1586874815	8	Maze	72	0	filler	45	5	task	earn	1	yes	615	The trainee knew that the task which the director had set for him was impossible to finish within a week.	615
1586874815	8	Maze	72	0	filler	45	6	which	prime	0	yes	1278	The trainee knew that the task which the director had set for him was impossible to finish within a week.	1278
1586874815	8	Maze	72	0	filler	45	7	the	note	0	yes	473	The trainee knew that the task which the director had set for him was impossible to finish within a week.	473
1586874815	8	Maze	72	0	filler	45	8	director	together	0	yes	492	The trainee knew that the task which the director had set for him was impossible to finish within a week.	492
1586874815	8	Maze	72	0	filler	45	9	had	wind	1	yes	912	The trainee knew that the task which the director had set for him was impossible to finish within a week.	912
1586874815	8	Maze	72	0	filler	45	10	set	word	1	yes	510	The trainee knew that the task which the director had set for him was impossible to finish within a week.	510
1586874815	8	Maze	72	0	filler	45	11	for	lose	0	yes	2161	The trainee knew that the task which the director had set for him was impossible to finish within a week.	2161
1586874815	8	Maze	72	0	filler	45	12	him	anti	1	yes	628	The trainee knew that the task which the director had set for him was impossible to finish within a week.	628
1586874815	8	Maze	72	0	filler	45	13	was	girl	0	yes	626	The trainee knew that the task which the director had set for him was impossible to finish within a week.	626
1586874815	8	Maze	72	0	filler	45	14	impossible	commission	0	yes	499	The trainee knew that the task which the director had set for him was impossible to finish within a week.	499
1586874815	8	Maze	72	0	filler	45	15	to	gun	0	yes	479	The trainee knew that the task which the director had set for him was impossible to finish within a week.	479
1586874815	8	Maze	72	0	filler	45	16	finish	served	0	yes	451	The trainee knew that the task which the director had set for him was impossible to finish within a week.	451
1586874815	8	Maze	72	0	filler	45	17	within	degree	0	yes	677	The trainee knew that the task which the director had set for him was impossible to finish within a week.	677
1586874815	8	Maze	72	0	filler	45	18	a	cup	0	yes	496	The trainee knew that the task which the director had set for him was impossible to finish within a week.	496
1586874815	8	Maze	72	0	filler	45	19	week.	thus.	0	yes	512	The trainee knew that the task which the director had set for him was impossible to finish within a week.	512
1586874815	8	Maze	93	0	filler	66	0	The	x-x-x	0	yes	472	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	472
1586874815	8	Maze	93	0	filler	66	1	biker	rehabilitate	0	yes	555	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	555
1586874815	8	Maze	93	0	filler	66	2	who	risk	0	yes	9203	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	9203
1586874815	8	Maze	93	0	filler	66	3	the	glad	1	yes	838	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	838
1586874815	8	Maze	93	0	filler	66	4	police	except	0	yes	598	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	598
1586874815	8	Maze	93	0	filler	66	5	arrested	breaking	1	yes	670	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	670
1586874815	8	Maze	93	0	filler	66	6	ran	pain	0	yes	856	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	856
1586874815	8	Maze	93	0	filler	66	7	a	goal	0	yes	444	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	444
1586874815	8	Maze	93	0	filler	66	8	light	exist	0	yes	650	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	650
1586874815	8	Maze	93	0	filler	66	9	since	reach	1	yes	1487	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	1487
1586874815	8	Maze	93	0	filler	66	10	he	till	0	no	559	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	11	was	loss	0	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	12	driving	opinion	0	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	13	under	rules	1	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	14	the	nor	0	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	15	influence	presented	1	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	16	of	find	0	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	93	0	filler	66	17	alcohol.	discuss.	1	no	None	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	None
1586874815	8	Maze	62	0	filler	35	0	The	x-x-x	0	yes	468	The librarian put the book onto the shelf.	468
1586874815	8	Maze	62	0	filler	35	1	librarian	impede	1	yes	661	The librarian put the book onto the shelf.	661
1586874815	8	Maze	62	0	filler	35	2	put	east	0	yes	773	The librarian put the book onto the shelf.	773
1586874815	8	Maze	62	0	filler	35	3	the	grow	0	yes	404	The librarian put the book onto the shelf.	404
1586874815	8	Maze	62	0	filler	35	4	book	this	1	no	952	The librarian put the book onto the shelf.	None
1586874815	8	Maze	62	0	filler	35	5	onto	wave	1	no	None	The librarian put the book onto the shelf.	None
1586874815	8	Maze	62	0	filler	35	6	the	grow	0	no	None	The librarian put the book onto the shelf.	None
1586874815	8	Maze	62	0	filler	35	7	shelf.	bacon.	1	no	None	The librarian put the book onto the shelf.	None
1586874815	8	Maze	56	0	filler	29	0	The	x-x-x	0	yes	507	The milkman punctually delivers the milk at the door every day.	507
1586874815	8	Maze	56	0	filler	29	1	milkman	obstruct	0	yes	656	The milkman punctually delivers the milk at the door every day.	656
1586874815	8	Maze	56	0	filler	29	2	punctually	clerestory	0	yes	1415	The milkman punctually delivers the milk at the door every day.	1415
1586874815	8	Maze	56	0	filler	29	3	delivers	lesbians	1	yes	901	The milkman punctually delivers the milk at the door every day.	901
1586874815	8	Maze	56	0	filler	29	4	the	lose	0	yes	526	The milkman punctually delivers the milk at the door every day.	526
1586874815	8	Maze	56	0	filler	29	5	milk	quit	0	yes	1412	The milkman punctually delivers the milk at the door every day.	1412
1586874815	8	Maze	56	0	filler	29	6	at	ass	1	no	576	The milkman punctually delivers the milk at the door every day.	None
1586874815	8	Maze	56	0	filler	29	7	the	nor	0	no	None	The milkman punctually delivers the milk at the door every day.	None
1586874815	8	Maze	56	0	filler	29	8	door	took	0	no	None	The milkman punctually delivers the milk at the door every day.	None
1586874815	8	Maze	56	0	filler	29	9	every	weird	1	no	None	The milkman punctually delivers the milk at the door every day.	None
1586874815	8	Maze	56	0	filler	29	10	day.	join.	1	no	None	The milkman punctually delivers the milk at the door every day.	None
1586874815	8	Maze	57	0	filler	30	0	The	x-x-x	0	yes	505	The quarterback dated the cheerleader although this hurt her reputation around school.	505
1586874815	8	Maze	57	0	filler	30	1	quarterback	empties	0	yes	615	The quarterback dated the cheerleader although this hurt her reputation around school.	615
1586874815	8	Maze	57	0	filler	30	2	dated	fairy	0	yes	715	The quarterback dated the cheerleader although this hurt her reputation around school.	715
1586874815	8	Maze	57	0	filler	30	3	the	sit	1	yes	672	The quarterback dated the cheerleader although this hurt her reputation around school.	672
1586874815	8	Maze	57	0	filler	30	4	cheerleader	propagation	1	yes	2092	The quarterback dated the cheerleader although this hurt her reputation around school.	2092
1586874815	8	Maze	57	0	filler	30	5	although	violence	1	yes	942	The quarterback dated the cheerleader although this hurt her reputation around school.	942
1586874815	8	Maze	57	0	filler	30	6	this	tell	0	yes	1000	The quarterback dated the cheerleader although this hurt her reputation around school.	1000
1586874815	8	Maze	57	0	filler	30	7	hurt	east	0	yes	754	The quarterback dated the cheerleader although this hurt her reputation around school.	754
1586874815	8	Maze	57	0	filler	30	8	her	lake	0	yes	978	The quarterback dated the cheerleader although this hurt her reputation around school.	978
1586874815	8	Maze	57	0	filler	30	9	reputation	represents	1	yes	719	The quarterback dated the cheerleader although this hurt her reputation around school.	719
1586874815	8	Maze	57	0	filler	30	10	around	access	1	yes	1001	The quarterback dated the cheerleader although this hurt her reputation around school.	1001
1586874815	8	Maze	57	0	filler	30	11	school.	placed.	1	yes	824	The quarterback dated the cheerleader although this hurt her reputation around school.	824
1586874815	8	Maze	88	0	filler	61	0	The	x-x-x	0	yes	519	The casino hired the daredevil because he was confident that everything would go according to plan.	519
1586874815	8	Maze	88	0	filler	61	1	casino	commences	0	yes	730	The casino hired the daredevil because he was confident that everything would go according to plan.	730
1586874815	8	Maze	88	0	filler	61	2	hired	sword	1	no	1146	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	3	the	yes	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	4	daredevil	universes	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	5	because	protect	0	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	6	he	does	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	7	was	her	0	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	8	confident	describes	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	9	that	add	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	10	everything	understand	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	11	would	china	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	12	go	six	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	13	according	authority	0	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	14	to	ways	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	88	0	filler	61	15	plan.	down.	1	no	None	The casino hired the daredevil because he was confident that everything would go according to plan.	None
1586874815	8	Maze	86	0	filler	59	0	The	x-x-x	0	yes	534	The fans at the concert loved the guitarist because he played with so much energy.	534
1586874815	8	Maze	86	0	filler	59	1	fans	besting	0	yes	598	The fans at the concert loved the guitarist because he played with so much energy.	598
1586874815	8	Maze	86	0	filler	59	2	at	holy	0	yes	787	The fans at the concert loved the guitarist because he played with so much energy.	787
1586874815	8	Maze	86	0	filler	59	3	the	via	1	yes	763	The fans at the concert loved the guitarist because he played with so much energy.	763
1586874815	8	Maze	86	0	filler	59	4	concert	citizen	0	yes	784	The fans at the concert loved the guitarist because he played with so much energy.	784
1586874815	8	Maze	86	0	filler	59	5	loved	older	1	yes	658	The fans at the concert loved the guitarist because he played with so much energy.	658
1586874815	8	Maze	86	0	filler	59	6	the	seat	0	yes	607	The fans at the concert loved the guitarist because he played with so much energy.	607
1586874815	8	Maze	86	0	filler	59	7	guitarist	cooperate	1	yes	1432	The fans at the concert loved the guitarist because he played with so much energy.	1432
1586874815	8	Maze	86	0	filler	59	8	because	limited	0	yes	635	The fans at the concert loved the guitarist because he played with so much energy.	635
